RIN,RateName,DateStart,TimeStart,DateEnd,TimeEnd,DayStart,DayEnd,ValueName,Value,Unit,RateType,Sector
USCA-PGXX-NB25-0000,NBT25,6/26/2027,11:00:00,6/26/2027,11:59:59,6,6,Jun Weekend HS4,0.00073,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,12:00:00,6/26/2027,12:59:59,6,6,Jun Weekend HS5,0.00075,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,13:00:00,6/26/2027,13:59:59,6,6,Jun Weekend HS6,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,14:00:00,6/26/2027,14:59:59,6,6,Jun Weekend HS7,0.00045,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,15:00:00,6/26/2027,15:59:59,6,6,Jun Weekend HS8,0.00015,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,16:00:00,6/26/2027,16:59:59,6,6,Jun Weekend HS9,0.00020,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,17:00:00,6/26/2027,17:59:59,6,6,Jun Weekend HS10,0.00020,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,18:00:00,6/26/2027,18:59:59,6,6,Jun Weekend HS11,0.00024,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,19:00:00,6/26/2027,19:59:59,6,6,Jun Weekend HS12,0.00030,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,20:00:00,6/26/2027,20:59:59,6,6,Jun Weekend HS13,0.00026,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,21:00:00,6/26/2027,21:59:59,6,6,Jun Weekend HS14,0.00027,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,22:00:00,6/26/2027,22:59:59,6,6,Jun Weekend HS15,0.00035,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/26/2027,23:00:00,6/26/2027,23:59:59,6,6,Jun Weekend HS16,0.00054,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,0:00:00,6/27/2027,00:59:59,6,6,Jun Weekend HS17,0.00097,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,1:00:00,6/27/2027,01:59:59,6,6,Jun Weekend HS18,0.00181,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,2:00:00,6/27/2027,02:59:59,6,6,Jun Weekend HS19,0.00217,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,3:00:00,6/27/2027,03:59:59,6,6,Jun Weekend HS20,0.00166,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,4:00:00,6/27/2027,04:59:59,6,6,Jun Weekend HS21,0.00121,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,5:00:00,6/27/2027,05:59:59,6,6,Jun Weekend HS22,0.00100,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,6:00:00,6/27/2027,06:59:59,6,6,Jun Weekend HS23,0.00084,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,7:00:00,6/27/2027,07:59:59,7,7,Jun Weekend HS0,0.00071,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,8:00:00,6/27/2027,08:59:59,7,7,Jun Weekend HS1,0.00080,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,9:00:00,6/27/2027,09:59:59,7,7,Jun Weekend HS2,0.00077,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,10:00:00,6/27/2027,10:59:59,7,7,Jun Weekend HS3,0.00076,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,11:00:00,6/27/2027,11:59:59,7,7,Jun Weekend HS4,0.00073,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,12:00:00,6/27/2027,12:59:59,7,7,Jun Weekend HS5,0.00075,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,13:00:00,6/27/2027,13:59:59,7,7,Jun Weekend HS6,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,14:00:00,6/27/2027,14:59:59,7,7,Jun Weekend HS7,0.00045,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,15:00:00,6/27/2027,15:59:59,7,7,Jun Weekend HS8,0.00015,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,16:00:00,6/27/2027,16:59:59,7,7,Jun Weekend HS9,0.00020,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,17:00:00,6/27/2027,17:59:59,7,7,Jun Weekend HS10,0.00020,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,18:00:00,6/27/2027,18:59:59,7,7,Jun Weekend HS11,0.00024,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,19:00:00,6/27/2027,19:59:59,7,7,Jun Weekend HS12,0.00030,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,20:00:00,6/27/2027,20:59:59,7,7,Jun Weekend HS13,0.00026,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,21:00:00,6/27/2027,21:59:59,7,7,Jun Weekend HS14,0.00027,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,22:00:00,6/27/2027,22:59:59,7,7,Jun Weekend HS15,0.00035,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/27/2027,23:00:00,6/27/2027,23:59:59,7,7,Jun Weekend HS16,0.00054,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,0:00:00,6/28/2027,00:59:59,7,7,Jun Weekend HS17,0.00097,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,1:00:00,6/28/2027,01:59:59,7,7,Jun Weekend HS18,0.00181,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,2:00:00,6/28/2027,02:59:59,7,7,Jun Weekend HS19,0.00217,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,3:00:00,6/28/2027,03:59:59,7,7,Jun Weekend HS20,0.00166,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,4:00:00,6/28/2027,04:59:59,7,7,Jun Weekend HS21,0.00121,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,5:00:00,6/28/2027,05:59:59,7,7,Jun Weekend HS22,0.00100,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,6:00:00,6/28/2027,06:59:59,7,7,Jun Weekend HS23,0.00084,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,7:00:00,6/28/2027,07:59:59,1,1,Jun Weekday HS0,0.00086,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,8:00:00,6/28/2027,08:59:59,1,1,Jun Weekday HS1,0.00083,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,9:00:00,6/28/2027,09:59:59,1,1,Jun Weekday HS2,0.00084,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,10:00:00,6/28/2027,10:59:59,1,1,Jun Weekday HS3,0.00080,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,11:00:00,6/28/2027,11:59:59,1,1,Jun Weekday HS4,0.00080,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,12:00:00,6/28/2027,12:59:59,1,1,Jun Weekday HS5,0.00079,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,13:00:00,6/28/2027,13:59:59,1,1,Jun Weekday HS6,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,14:00:00,6/28/2027,14:59:59,1,1,Jun Weekday HS7,0.00071,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,15:00:00,6/28/2027,15:59:59,1,1,Jun Weekday HS8,0.00052,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,16:00:00,6/28/2027,16:59:59,1,1,Jun Weekday HS9,0.00048,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,17:00:00,6/28/2027,17:59:59,1,1,Jun Weekday HS10,0.00048,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,18:00:00,6/28/2027,18:59:59,1,1,Jun Weekday HS11,0.00056,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,19:00:00,6/28/2027,19:59:59,1,1,Jun Weekday HS12,0.00058,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,20:00:00,6/28/2027,20:59:59,1,1,Jun Weekday HS13,0.00062,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,21:00:00,6/28/2027,21:59:59,1,1,Jun Weekday HS14,0.00079,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,22:00:00,6/28/2027,22:59:59,1,1,Jun Weekday HS15,0.00106,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/28/2027,23:00:00,6/28/2027,23:59:59,1,1,Jun Weekday HS16,0.08925,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,0:00:00,6/29/2027,00:59:59,1,1,Jun Weekday HS17,0.18090,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,1:00:00,6/29/2027,01:59:59,1,1,Jun Weekday HS18,0.18498,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,2:00:00,6/29/2027,02:59:59,1,1,Jun Weekday HS19,0.18170,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,3:00:00,6/29/2027,03:59:59,1,1,Jun Weekday HS20,0.09089,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,4:00:00,6/29/2027,04:59:59,1,1,Jun Weekday HS21,0.00153,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,5:00:00,6/29/2027,05:59:59,1,1,Jun Weekday HS22,0.00109,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,6:00:00,6/29/2027,06:59:59,1,1,Jun Weekday HS23,0.00082,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,7:00:00,6/29/2027,07:59:59,2,2,Jun Weekday HS0,0.00086,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,8:00:00,6/29/2027,08:59:59,2,2,Jun Weekday HS1,0.00083,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,9:00:00,6/29/2027,09:59:59,2,2,Jun Weekday HS2,0.00084,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,10:00:00,6/29/2027,10:59:59,2,2,Jun Weekday HS3,0.00080,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,11:00:00,6/29/2027,11:59:59,2,2,Jun Weekday HS4,0.00080,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,12:00:00,6/29/2027,12:59:59,2,2,Jun Weekday HS5,0.00079,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,13:00:00,6/29/2027,13:59:59,2,2,Jun Weekday HS6,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,14:00:00,6/29/2027,14:59:59,2,2,Jun Weekday HS7,0.00071,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,15:00:00,6/29/2027,15:59:59,2,2,Jun Weekday HS8,0.00052,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,16:00:00,6/29/2027,16:59:59,2,2,Jun Weekday HS9,0.00048,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,17:00:00,6/29/2027,17:59:59,2,2,Jun Weekday HS10,0.00048,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,18:00:00,6/29/2027,18:59:59,2,2,Jun Weekday HS11,0.00056,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,19:00:00,6/29/2027,19:59:59,2,2,Jun Weekday HS12,0.00058,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,20:00:00,6/29/2027,20:59:59,2,2,Jun Weekday HS13,0.00062,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,21:00:00,6/29/2027,21:59:59,2,2,Jun Weekday HS14,0.00079,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,22:00:00,6/29/2027,22:59:59,2,2,Jun Weekday HS15,0.00106,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/29/2027,23:00:00,6/29/2027,23:59:59,2,2,Jun Weekday HS16,0.08925,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,0:00:00,6/30/2027,00:59:59,2,2,Jun Weekday HS17,0.18090,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,1:00:00,6/30/2027,01:59:59,2,2,Jun Weekday HS18,0.18498,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,2:00:00,6/30/2027,02:59:59,2,2,Jun Weekday HS19,0.18170,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,3:00:00,6/30/2027,03:59:59,2,2,Jun Weekday HS20,0.09089,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,4:00:00,6/30/2027,04:59:59,2,2,Jun Weekday HS21,0.00153,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,5:00:00,6/30/2027,05:59:59,2,2,Jun Weekday HS22,0.00109,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,6:00:00,6/30/2027,06:59:59,2,2,Jun Weekday HS23,0.00082,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,7:00:00,6/30/2027,07:59:59,3,3,Jun Weekday HS0,0.00086,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,8:00:00,6/30/2027,08:59:59,3,3,Jun Weekday HS1,0.00083,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,9:00:00,6/30/2027,09:59:59,3,3,Jun Weekday HS2,0.00084,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,10:00:00,6/30/2027,10:59:59,3,3,Jun Weekday HS3,0.00080,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,11:00:00,6/30/2027,11:59:59,3,3,Jun Weekday HS4,0.00080,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,12:00:00,6/30/2027,12:59:59,3,3,Jun Weekday HS5,0.00079,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,13:00:00,6/30/2027,13:59:59,3,3,Jun Weekday HS6,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,14:00:00,6/30/2027,14:59:59,3,3,Jun Weekday HS7,0.00071,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,15:00:00,6/30/2027,15:59:59,3,3,Jun Weekday HS8,0.00052,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,16:00:00,6/30/2027,16:59:59,3,3,Jun Weekday HS9,0.00048,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,17:00:00,6/30/2027,17:59:59,3,3,Jun Weekday HS10,0.00048,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,18:00:00,6/30/2027,18:59:59,3,3,Jun Weekday HS11,0.00056,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,19:00:00,6/30/2027,19:59:59,3,3,Jun Weekday HS12,0.00058,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,20:00:00,6/30/2027,20:59:59,3,3,Jun Weekday HS13,0.00062,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,21:00:00,6/30/2027,21:59:59,3,3,Jun Weekday HS14,0.00079,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,22:00:00,6/30/2027,22:59:59,3,3,Jun Weekday HS15,0.00106,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,6/30/2027,23:00:00,6/30/2027,23:59:59,3,3,Jun Weekday HS16,0.08925,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,0:00:00,7/1/2027,00:59:59,3,3,Jun Weekday HS17,0.18090,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,1:00:00,7/1/2027,01:59:59,3,3,Jun Weekday HS18,0.18498,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,2:00:00,7/1/2027,02:59:59,3,3,Jun Weekday HS19,0.18170,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,3:00:00,7/1/2027,03:59:59,3,3,Jun Weekday HS20,0.09089,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,4:00:00,7/1/2027,04:59:59,3,3,Jun Weekday HS21,0.00153,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,5:00:00,7/1/2027,05:59:59,3,3,Jun Weekday HS22,0.00109,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,6:00:00,7/1/2027,06:59:59,3,3,Jun Weekday HS23,0.00082,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,7:00:00,7/1/2027,07:59:59,4,4,Jul Weekday HS0,0.00080,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,8:00:00,7/1/2027,08:59:59,4,4,Jul Weekday HS1,0.00082,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,9:00:00,7/1/2027,09:59:59,4,4,Jul Weekday HS2,0.00076,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,10:00:00,7/1/2027,10:59:59,4,4,Jul Weekday HS3,0.00073,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,11:00:00,7/1/2027,11:59:59,4,4,Jul Weekday HS4,0.00074,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,12:00:00,7/1/2027,12:59:59,4,4,Jul Weekday HS5,0.00076,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,13:00:00,7/1/2027,13:59:59,4,4,Jul Weekday HS6,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,14:00:00,7/1/2027,14:59:59,4,4,Jul Weekday HS7,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,15:00:00,7/1/2027,15:59:59,4,4,Jul Weekday HS8,0.00065,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,16:00:00,7/1/2027,16:59:59,4,4,Jul Weekday HS9,0.00070,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,17:00:00,7/1/2027,17:59:59,4,4,Jul Weekday HS10,0.00073,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,18:00:00,7/1/2027,18:59:59,4,4,Jul Weekday HS11,0.00076,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,19:00:00,7/1/2027,19:59:59,4,4,Jul Weekday HS12,0.00079,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,20:00:00,7/1/2027,20:59:59,4,4,Jul Weekday HS13,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,21:00:00,7/1/2027,21:59:59,4,4,Jul Weekday HS14,0.00095,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,22:00:00,7/1/2027,22:59:59,4,4,Jul Weekday HS15,0.00121,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/1/2027,23:00:00,7/1/2027,23:59:59,4,4,Jul Weekday HS16,0.08710,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,0:00:00,7/2/2027,00:59:59,4,4,Jul Weekday HS17,0.26123,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,1:00:00,7/2/2027,01:59:59,4,4,Jul Weekday HS18,0.27041,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,2:00:00,7/2/2027,02:59:59,4,4,Jul Weekday HS19,0.35300,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,3:00:00,7/2/2027,03:59:59,4,4,Jul Weekday HS20,0.17459,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,4:00:00,7/2/2027,04:59:59,4,4,Jul Weekday HS21,0.00175,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,5:00:00,7/2/2027,05:59:59,4,4,Jul Weekday HS22,0.00125,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,6:00:00,7/2/2027,06:59:59,4,4,Jul Weekday HS23,0.00086,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,7:00:00,7/2/2027,07:59:59,5,5,Jul Weekday HS0,0.00080,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,8:00:00,7/2/2027,08:59:59,5,5,Jul Weekday HS1,0.00082,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,9:00:00,7/2/2027,09:59:59,5,5,Jul Weekday HS2,0.00076,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,10:00:00,7/2/2027,10:59:59,5,5,Jul Weekday HS3,0.00073,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,11:00:00,7/2/2027,11:59:59,5,5,Jul Weekday HS4,0.00074,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,12:00:00,7/2/2027,12:59:59,5,5,Jul Weekday HS5,0.00076,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,13:00:00,7/2/2027,13:59:59,5,5,Jul Weekday HS6,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,14:00:00,7/2/2027,14:59:59,5,5,Jul Weekday HS7,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,15:00:00,7/2/2027,15:59:59,5,5,Jul Weekday HS8,0.00065,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,16:00:00,7/2/2027,16:59:59,5,5,Jul Weekday HS9,0.00070,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,17:00:00,7/2/2027,17:59:59,5,5,Jul Weekday HS10,0.00073,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,18:00:00,7/2/2027,18:59:59,5,5,Jul Weekday HS11,0.00076,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,19:00:00,7/2/2027,19:59:59,5,5,Jul Weekday HS12,0.00079,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,20:00:00,7/2/2027,20:59:59,5,5,Jul Weekday HS13,0.00078,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,21:00:00,7/2/2027,21:59:59,5,5,Jul Weekday HS14,0.00095,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,22:00:00,7/2/2027,22:59:59,5,5,Jul Weekday HS15,0.00121,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/2/2027,23:00:00,7/2/2027,23:59:59,5,5,Jul Weekday HS16,0.08710,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/3/2027,0:00:00,7/3/2027,00:59:59,5,5,Jul Weekday HS17,0.26123,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/3/2027,1:00:00,7/3/2027,01:59:59,5,5,Jul Weekday HS18,0.27041,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/3/2027,2:00:00,7/3/2027,02:59:59,5,5,Jul Weekday HS19,0.35300,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/3/2027,3:00:00,7/3/2027,03:59:59,5,5,Jul Weekday HS20,0.17459,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/3/2027,4:00:00,7/3/2027,04:59:59,5,5,Jul Weekday HS21,0.00175,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/3/2027,5:00:00,7/3/2027,05:59:59,5,5,Jul Weekday HS22,0.00125,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/3/2027,6:00:00,7/3/2027,06:59:59,5,5,Jul Weekday HS23,0.00086,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/3/2027,7:00:00,7/3/2027,07:59:59,6,6,Jul Weekend HS0,0.00082,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/3/2027,8:00:00,7/3/2027,08:59:59,6,6,Jul Weekend HS1,0.00077,Export $/kWh,TOU,ALL
USCA-PGXX-NB25-0000,NBT25,7/3/2027,9:00:00,7/3/2027,09:59:59,6,6,Jul Weekend HS2,0.00071,Export $/kWh,TOU,ALL
